Unnamed: 0,spotId,raster,x,y,z,class,Date,roi,tissue_id,L.Lactic.acid_.M.Hm0,L.Lactic.acid_.M.Hm1,L.Lactic.acid_.M.Hm2,L.Lactic.acid_.M.Hm3,L.Malic.acid_.M.Hm0,L.Malic.acid_.M.Hm1,L.Malic.acid_.M.Hm2,L.Malic.acid_.M.Hm3,L.Malic.acid_.M.Hm4,L.Glutamine_.M.Hm0,L.Glutamine_.M.Hm1,L.Glutamine_.M.Hm2,L.Glutamine_.M.Hm3,L.Glutamine_.M.Hm4,L.Glutamine_.M.Hm5,L.Glutamic.acid_.M.Hm0,L.Glutamic.acid_.M.Hm1,L.Glutamic.acid_.M.Hm2,L.Glutamic.acid_.M.Hm3,L.Glutamic.acid_.M.Hm4,L.Glutamic.acid_.M.Hm5,Citric.acid_.M.Hm0,Citric.acid_.M.Hm1,Citric.acid_.M.Hm2,Citric.acid_.M.Hm3,Citric.acid_.M.Hm4,Citric.acid_.M.Hm5,Citric.acid_.M.Hm6,D.Glucose_.M.Clm0,D.Glucose_.M.Clm1,D.Glucose_.M.Clm2,D.Glucose_.M.Clm3,D.Glucose_.M.Clm4,D.Glucose_.M.Clm5,D.Glucose_.M.Clm6,Glutathione_.M.Hm0,Glutathione_.M.Hm1,Glutathione_.M.Hm2,Glutathione_.M.Hm3,Glutathione_.M.Hm4,Glutathione_.M.Hm5,Glutathione_.M.Hm6,Glutathione_.M.Hm7,Glutathione_.M.Hm8,Glutathione_.M.Hm9,Glutathione_.M.Hm10,Adenosine.monophosphate_.M.Hm0,Adenosine.monophosphate_.M.Hm1,Adenosine.monophosphate_.M.Hm2,Adenosine.monophosphate_.M.Hm3,Adenosine.monophosphate_.M.Hm4,Adenosine.monophosphate_.M.Hm5,Adenosine.monophosphate_.M.Hm6,Adenosine.monophosphate_.M.Hm7,Adenosine.monophosphate_.M.Hm8,Adenosine.monophosphate_.M.Hm9,Adenosine.monophosphate_.M.Hm10
89807,89806,2,8669.265625,8115.681641,0,normal,,l1normal,tracer_1,0,0,0,0,9289.033203,1589.096436,0,0,0,3317.180908,0,0,0,0,0,11790.81738,2450.822266,1023.878479,732.0036011,0,0,6680.691406,1255.525146,0,0,0,4975.771484,0,6801.147461,514.2556763,0,2714.899414,671.7754517,0,0,13986.8291,3900.930664,2690.801514,2524.949219,796.8646851,1306.487427,0,588.3826294,0,231.0046844,820.0293579,0,0,0,0,0,0,0,0,0,0,0
89808,89807,2,8719.265625,8115.681641,0,normal,,l1normal,tracer_1,681.1085815,0,0,0,7320.047363,1354.580566,0,0,0,6794.151367,1896.412842,0,0,0,0,21582.98438,2262.946289,1699.865845,1322.70813,0,0,5221.775391,2480.741699,2597.607422,0,0,0,1061.911743,8695.875977,1540.503418,0,2517.92627,653.3859253,557.7684937,0,16616.1875,6241.694824,5173.966309,2050.463135,1811.419556,738.3792114,0,0,0,0,961.4865723,1524.567139,0,632.1375732,0,0,0,343.2650757,573.7047119,0,0,0
89809,89808,2,8769.265625,8115.681641,0,normal,,l1normal,tracer_1,1106.697754,949.7496338,0,0,8353.598633,1164.886353,1374.775757,0,0,5289.213379,1883.757568,0,0,0,0,16287.41895,2224.827881,1448.237061,0,0,0,7340.882813,1805.049072,1196.369751,0,0,5467.619629,0,5346.933105,1154.391846,0,1028.45813,0,679.1573486,0,14744.73242,5803.442383,3736.031738,1815.543579,2534.414795,1584.665161,0,0,0,776.5908813,0,1007.469238,146.5036469,0,0,0,286.4961243,0,0,0,0,0
89810,89809,2,8819.265625,8115.681641,0,normal,,l1normal,tracer_1,0,0,0,0,10746.27734,1848.359741,0,0,0,4568.703125,2701.921143,792.1541748,828.9985352,0,0,17046.66602,3242.30542,1504.478882,0,0,0,8210.15625,1455.353027,1977.315063,0,0,5827.552734,997.8898926,8578.599609,816.7171021,0,1160.598022,0,0,0,16076.43164,5219.620605,4052.881836,2922.987549,1191.301636,0,0,0,0,0,0,0,0,0,0,884.2651367,0,1093.049927,0,0,0,0
89811,89810,2,8869.265625,8115.681641,0,normal,,l1normal,tracer_1,0,0,0,0,8599.426758,1449.845459,812.112793,0,0,7353.855469,1644.154663,0,0,0,0,12475.64648,2899.690918,1888.286743,0,0,0,6611.494629,1494.686035,777.2367554,0,0,0,936.6699219,4603.633301,0,0,1051.262573,0,0,0,13890.61621,5261.294922,4215.985352,1654.119263,1081.15625,2012.843872,143.3258667,647.6973267,0,0,0,1116.032227,0,0,632.7504272,0,0,602.8566895,0,0,0,0
89812,89811,2,8919.265625,8115.681641,0,normal,,l1normal,tracer_1,0,861.6223755,0,0,7016.067871,1125.384277,0,0,0,2233.18457,1037.463623,1490.255005,0,0,0,10774.67578,2642.015381,931.9588623,0,0,0,4598.25,1516.631226,0,0,0,3472.865723,0,3508.033936,580.2763062,0,690.177063,531.9199219,0,0,8154.640137,2989.302002,2488.154297,2013.382813,901.1866455,1538.611328,567.0881958,0,0,0,536.315979,1006.691406,470.3754578,0,0,0,0,0,0,0,0,0
89813,89812,2,8969.265625,8115.681641,0,normal,,l1normal,tracer_1,0,0,0,0,5447.3125,1295.755615,0,0,0,4430.529785,0,0,0,0,0,10050.36523,2488.731689,631.3596802,0,0,0,4448.883301,506.5560303,568.9578247,0,0,3013.641113,0,4522.297363,455.1662903,0,444.1541748,594.65271,0,0,11742.55566,5124.291504,4048.777344,1607.764771,921.3446655,1068.172485,0,0,0,0,528.5802002,0,0,0,331.7102356,0,598.3234253,0,0,0,0,0
89814,89813,2,9019.265625,8115.681641,0,normal,,l1normal,tracer_1,0,0,0,0,6488.271484,2460.199463,0,0,0,4633.039551,1325.886108,0,0,0,0,8020.85498,2283.750732,0,0,0,0,4592.708008,1068.775146,599.9256592,0,0,0,0,3418.063965,741.0846558,0,1013.319824,756.2088013,0,0,8489.704102,2077.053467,3644.926514,604.8615723,1109.106201,0,0,0,0,0,0,791.4985352,0,0,0,0,0,0,0,0,0,0
89815,89814,2,9069.265625,8115.681641,0,normal,,l1normal,tracer_1,0,0,0,0,7134.998535,1403.965942,0,0,0,5467.789063,0,751.3411255,0,0,0,14697.76855,2210.149414,1157.175049,0,0,0,4941.301758,630.6878052,1025.553223,0,0,5314.230469,0,5610.379395,888.4472046,0,723.9199219,586.8139038,778.7623291,0,20017.48242,9048.999023,4996.144531,2895.679688,1228.470215,1124.269653,0,117.1323776,0,0,0,0,0,0,0,0,625.2035522,0,0,0,0,0
89816,89815,2,9119.265625,8115.681641,0,normal,,l1normal,tracer_1,0,0,0,0,9294.217773,2243.916504,1147.723511,0,0,4576.840332,0,0,0,0,0,14915.7207,2229.862793,0,0,510.6198425,0,3644.607666,0,988.4475708,0,0,3354.16333,0,3363.532471,1199.253906,0,1152.408081,0,0,0,16672.44141,5911.947266,3579.023438,1007.185913,1620.866699,632.4190674,0,0,0,0,599.6269531,927.5479736,0,0,0,0,721.4262085,0,0,0,0,0
89932,89931,2,8419.265625,8065.681641,0,normal,,l1normal,tracer_1,0,0,0,0,2903.267822,579.0561523,0,0,0,2517.895996,724.8186035,0,0,0,0,5814.522461,1261.943115,968.4215088,662.9194946,0,0,3787.825928,587.0431519,638.9585571,0,0,0,0,3266.675537,0,0,656.9292603,0,227.6289825,0,7328.055664,2467.977295,2655.671387,656.9292603,561.0854492,343.4402161,0,0,0,0,0,229.6257172,0,0,295.5183105,0,493.196106,0,213.6517639,0,0,0
89933,89932,2,8469.265625,8065.681641,0,normal,,l1normal,tracer_1,0,375.1517944,0,0,2455.248779,568.3150635,0,0,0,2150.338135,702.4118652,241.0549774,0,0,0,8888.703125,609.821228,622.5923462,266.597229,0,0,2324.344727,688.0443726,285.7539063,0,0,0,0,2559.01416,474.1280212,0,194.7596588,0,245.8441467,373.5553894,5665.590332,2432.89917,2108.832031,761.4783325,282.5611267,317.6817322,277.7719727,0,0,0,466.1460571,204.3379974,0,0,202.7416077,0,0,0,0,0,0,86.97870636
89934,89933,2,8519.265625,8065.681641,0,normal,,l1normal,tracer_1,0,0,0,0,5346.866699,592.2162476,445.5722351,0,0,2354.764648,0,0,0,0,0,10016.91504,2329.384033,507.6139526,324.3088989,0,0,3206.427979,1012.407776,857.3035278,0,0,0,0,3739.422607,600.6765137,0,1043.428711,975.7467651,0,0,6474.897949,2673.43335,2938.520752,640.1575928,0,377.8903809,0,0,0,0,0,516.0741577,0,0,0,0,0,0,0,0,0,0
89935,89934,2,8569.265625,8065.681641,0,normal,,l1normal,tracer_1,0,0,0,0,6898.174316,1538.250366,697.269165,0,0,4646.687012,0,654.6878662,0,0,0,19161.5957,4263.455078,1383.893066,0,0,0,8830.301758,1139.050415,1543.572998,0,0,3619.412598,539.7012329,7904.158203,803.7224731,0,2059.871582,0,777.1091919,625.3846436,14105.06348,6371.230469,6328.649414,273.1235046,1532.927612,963.4024658,0,0,0,660.010498,0,984.6931152,0,0,0,0,590.8158569,0,0,0,0,0
89936,89935,2,8619.265625,8065.681641,0,normal,,l1normal,tracer_1,0,0,0,0,7316.687988,2221.549561,1431.02417,0,0,4621.977051,1459.875488,0,0,0,0,15348.8877,1731.077637,2544.684082,0,0,0,6716.581055,1823.401733,894.3900757,0,0,6347.284668,0,5983.758301,715.512085,0,1240.605591,796.2957153,0,0,16999.18164,6081.852539,4696.990723,1846.482788,1102.119385,1177.132813,0,0,0,0,0,0,0,0,640.4987183,0,0,0,0,0,0,0
89937,89936,2,8669.265625,8065.681641,0,normal,,l1normal,tracer_1,0,1899.28772,0,0,8648.416992,2417.912354,0,0,0,5242.314453,0,285.0525818,0,0,0,23625.45703,3833.617676,1766.127319,0,0,0,10778.9834,2403.895508,1254.511108,0,0,4912.91748,2438.937744,9258.151367,1822.194824,0,2712.266846,0,0,0,22013.51563,7470.999023,5067.103516,3672.42334,0,1100.325317,0,0,0,0,0,0,0,1303.57019,0,0,1156.392822,0,0,0,0,0
89938,89937,2,8719.265625,8065.681641,0,normal,,l1normal,tracer_1,1764.482178,0,0,0,8130.334961,3354.386719,0,0,0,6135.160645,0,0,0,0,0,17900.45313,3341.916748,2325.625,0,667.1364136,0,8741.357422,748.1903687,1427.796509,0,0,5062.754395,0,8086.69043,760.6601563,0,1334.272827,947.7077637,0,0,15188.26367,6403.262207,4576.431152,0,1103.580811,0,0,0,0,0,1159.695068,978.8823853,0,0,969.7526855,0,1066.171265,0,0,0,0,0
89939,89938,2,8769.265625,8065.681641,0,normal,,l1normal,tracer_1,0,578.5285034,0,0,4440.206543,1287.225952,0,0,0,6604.867188,1311.331299,0,0,0,0,15861.32324,2478.030518,1065.456665,520.6756592,0,0,6224.002441,930.4666748,1041.351318,0,0,3755.614258,0,6445.771973,1070.27771,0,1832.006958,617.0971069,0,0,16758.04297,3003.5271,3736.330078,1962.175903,1181.162354,650.8446045,0,0,0,0,0,1330.615601,689.413147,940.1088257,578.5285034,0,1012.424927,0,578.5285034,703.8763428,0,0
89940,89939,2,8819.265625,8065.681641,0,normal,,l1normal,tracer_1,709.4736938,0,0,0,9688.637695,1707.827637,0,0,0,3902.824219,2216.891602,618.5401611,0,0,0,14461.79688,5550.439941,0,0,0,0,5495.70166,700.6472778,0,0,0,2769.808838,728.0162964,5971.922852,908.6519165,0,1625.720581,0,0,662.3306274,20669.09375,4669.157227,3585.343262,1384.873047,1811.829956,777.2805176,0,0,0,0,749.911499,1560.034912,0,0,818.0786133,1001.706604,821.0709839,0,0,0,0,0
89941,89940,2,8869.265625,8065.681641,0,normal,,l1normal,tracer_1,0,774.9536133,0,0,11402.88867,819.2366943,0,0,0,5297.361816,924.4089966,0,0,0,0,17220.57617,3210.522217,714.0643921,592.2860107,0,0,6542.822754,2086.839355,1012.975098,0,0,3022.373535,863.7020264,5551.989258,0,0,941.0151367,642.1044312,0,0,16373.66309,8408.24707,5828.758301,2939.28833,1472.411865,0,0,702.9936523,0,0,907.8027954,824.7720947,0,0,0,0,708.5290527,0,0,0,0,0
89942,89941,2,8919.265625,8065.681641,0,normal,,l1normal,tracer_1,1747.477783,0,0,0,6514.719727,1118.998901,0,0,0,4102.996094,853.3005371,0,0,0,0,17163.09375,2375.956543,1262.067261,0,0,0,3290.572266,986.1497192,643.8076172,0,0,0,445.1596985,6478.952637,863.5197144,0,1052.574341,0,568.4559937,0,8047.595215,2161.354004,3224.147461,1272.286499,618.2597046,623.3692627,0,0,0,0,1354.039795,1144.546875,0,0,0,0,0,0,0,0,0,536.5063477
89943,89942,2,8969.265625,8065.681641,0,normal,,l1normal,tracer_1,0,0,0,0,6769.483887,1374.049438,0,0,0,3567.948486,1726.722168,558.7800903,0,0,0,10937.43359,2299.242676,1190.842896,0,0,0,3659.551758,1254.96521,0,0,0,2390.845947,375.099884,4914.51709,0,0,810.689209,0,0,0,6196.962891,3027.489014,0,524.0582886,590.8412476,0,0,622.9024048,0,0,0,0,0,0,622.9024048,0,558.7800903,0,0,0,0,0
89944,89943,2,9019.265625,8065.681641,0,normal,,l1normal,tracer_1,0,945.8700562,0,0,5597.049316,414.3067322,738.7167358,0,0,3869.468506,977.1384888,0,0,0,0,10412.3877,2173.156006,785.6193848,875.5161133,0,0,2966.592529,1430.530762,1379.719604,0,0,1907.37439,0,4655.087891,0,0,691.8140869,0,0,0,12007.07813,4682.447754,2341.223877,1086.578003,1203.834595,637.0942993,0,0,0,0,562.8317871,594.1002197,0,0,0,0,0,0,0,0,0,0
89945,89944,2,9069.265625,8065.681641,0,normal,,l1normal,tracer_1,1803.384766,0,0,0,9047.838867,1566.36853,705.8963623,0,0,4611.512695,0,0,0,0,0,15751.27832,2833.890381,762.5741577,0,0,0,4374.496094,0,577.0831299,0,0,3807.718262,0,6584.930664,0,0,1025.353027,0,0,0,8924.178711,5137.070313,3416.125977,2802.975342,829.5570068,1164.471313,0,0,0,251.7046814,0,685.2862549,0,0,0,0,0,0,0,0,0,0
89946,89945,2,9119.265625,8065.681641,0,normal,,l1normal,tracer_1,782.2349243,0,0,0,9651.017578,1554.109131,0,0,0,6123.189941,0,0,0,0,0,17483.72852,4890.263672,2419.22998,0,0,0,5372.037598,585.3811035,813.3171387,485.9196472,0,4092.487549,1201.844482,6589.422852,787.4153442,0,1165.581909,1346.894653,0,0,15836.37207,5170.003418,3657.336914,1585.191406,1341.714233,0,0,0,0,652.7258301,0,652.7258301,0,1025.712036,0,0,0,0,0,0,0,0
89947,89946,2,9169.265625,8065.681641,0,normal,,l1normal,tracer_1,0,0,0,0,9982.254883,1422.835449,0,0,0,5041.542969,957.8931885,0,0,0,0,17740.62891,3159.366943,2593.59375,666.6040039,0,0,6055.453125,2537.57666,1725.328003,0,0,5775.367676,666.6040039,5489.680176,834.6554565,0,890.6726074,0,0,588.1799927,14519.64355,6733.260742,4711.041992,2728.034912,1226.775513,1422.835449,0,0,0,0,0,817.8502808,0,685.4772949,1114.741211,0,0,0,0,0,0,0
90063,90062,2,8519.265625,8015.681641,0,normal,,l1normal,tracer_1,0,0,0,0,5575.322754,543.4037476,0,449.2137756,0,3930.620605,463.7045288,0,0,0,0,9828.362305,1456.322021,713.6702881,0,0,0,6582.430664,1811.345825,532.5357056,452.8364563,0,2561.24292,0,4546.478027,641.2164307,0,1434.585938,1010.730957,391.2507019,0,13617.69824,4934.105957,4271.15332,1996.103149,1354.40625,1188.24292,684.6887207,0,0,0,402.1187744,666.5752563,356.6974487,409.3641663,467.32724,0,0,0,565.1398926,0,0,0
90064,90063,2,8569.265625,8015.681641,0,normal,,l1normal,tracer_1,0,0,0,0,7479.40918,1253.901001,0,0,0,4624.034668,743.5412598,541.1572876,0,0,0,13946.89844,2850.974854,1460.684692,0,0,0,7840.180664,1394.689819,1698.265869,185.7054138,0,4285.261719,0,5605.157227,1064.715942,0,1350.693359,0,0,0,13748.91406,4949.608887,5512.764648,1535.47876,1253.901001,118.0496597,0,0,0,0,0,739.1416016,0,0,581.0842285,598.3527222,0,0,0,0,0,0
90065,90064,2,8619.265625,8015.681641,0,normal,,l1normal,tracer_1,967.6785278,0,0,1017.277222,10414.98047,1655.093872,1299.854248,0,0,9107.052734,1647.020264,960.7617798,0,0,0,19651.21094,5934.117188,1832.713623,0,0,0,11214.26953,2155.658691,2309.057861,0,0,8356.205078,0,5813.012695,0,0,2882.2854,0,0,0,28742.11719,8461.163086,7637.652344,3269.81958,2793.475342,145.0386505,0,0,0,405.2825928,1049.571655,1316.001465,0,0,0,0,0,0,0,0,0,0
90066,90065,2,8669.265625,8015.681641,0,normal,,l1normal,tracer_1,0,0,0,0,7776.219727,1686.672974,0,0,0,7874.791504,941.9083252,1374.528931,0,0,0,20223.64844,3017.392334,3910.014648,0,0,0,7491.456543,1500.481812,1653.815796,0,0,0,0,5607.640137,0,0,1511.434204,591.4307861,0,0,18202.92578,5919.78418,5574.782715,2655.962402,848.8127441,66.21553802,0,0,0,0,0,2562.866699,0,0,569.5259399,0,569.5259399,0,657.1453247,0,0,0
90067,90066,2,8719.265625,8015.681641,0,normal,,l1normal,tracer_1,0,1110.35376,0,0,6212.202637,751.243103,763.6262207,0,0,2695.394287,0,0,0,0,0,9984.928711,2943.056641,1064.948975,776.0093384,0,0,5762.282227,2158.791992,1085.587524,0,0,3739.70459,776.0093384,6290.628906,767.7539673,0,1849.213745,0,0,0,12828.9209,3512.680664,3475.53125,1878.107788,664.5612183,1036.055054,818.7103882,0,928.7346191,619.1563721,813.1587524,0,0,557.2407837,573.7515869,0,0,0,0,0,0,0
90068,90067,2,8769.265625,8015.681641,0,normal,,l1normal,tracer_1,1169.440308,0,0,0,8224.530273,1462.049316,0,0,0,4341.843262,1796.347046,0,0,439.0175476,0,13138.30566,1961.482056,1421.772461,426.9345093,0,0,7350.523438,1051.225464,511.5158691,0,0,0,0,3922.964111,567.9034424,0,1200.249878,0,0,777.3430176,13972.03613,3584.638672,3790.050537,1768.15332,547.7650146,0,0,491.3774414,0,0,551.7927246,0,0,0,878.0350952,0,0,0,0,0,0,704.8447266
90069,90068,2,8819.265625,8015.681641,0,normal,,l1normal,tracer_1,1457.379395,974.0803833,0,0,7558.672852,1695.090942,0,0,0,4254.439453,532.322876,0,0,0,0,15427.71484,2282.404053,1499.319824,0,611.1876831,0,4478.859863,1489.77002,1408.59668,0,0,4230.564941,413.6512146,4187.59082,1098.227905,0,1112.552612,668.4865723,0,0,12281.05273,4230.564941,3667.126221,1828.788208,1890.861938,0,0,0,0,0,1236.700073,0,0,0,95.64273834,0,1187.71106,625.5123901,639.8371582,0,0,0
90070,90069,2,8869.265625,8015.681641,0,normal,,l1normal,tracer_1,0,0,0,0,9229.262695,2272.379395,0,0,0,5468.292969,1573.223877,0,0,0,0,18270.17383,2734.146484,1379.224976,0,0,0,7351.815918,1725.550171,3025.788574,0,0,4289.571777,0,7181.691406,1014.672119,0,2290.607178,0,0,0,18914.2168,4872.856445,4921.463379,3050.092285,1148.341431,1563.196655,0,0,0,353.0888977,753.4092407,1774.157227,692.6504517,0,0,656.1951294,0,0,0,0,0,0
90071,90070,2,8919.265625,8015.681641,0,normal,,l1normal,tracer_1,641.5124512,963.8123779,0,0,9525.397461,913.0853882,0,0,0,5078.333008,963.8123779,0,665.0869141,0,0,14028.82422,2603.984375,1031.448364,0,0,0,4909.243164,789.0861816,822.9041138,0,0,5100.878418,0,6233.780762,907.4490967,0,1578.172363,0,0,0,11120.47852,4655.608398,3133.799316,958.1760254,946.9033813,941.2670898,0,0,0,0,732.7228394,1110.356934,811.6314697,0,958.1760254,0,631.2689209,687.6322021,591.8146362,0,0,0
90072,90071,2,8969.265625,8015.681641,0,normal,,l1normal,tracer_1,0,640.1428223,0,0,5990.955078,1705.418701,0,0,0,3620.960449,1285.172241,640.1428223,0,0,0,10814.01563,2067.026123,605.9367065,0,0,0,4388.154785,0,0,0,0,3464.589844,0,3259.353027,928.451416,0,1421.996582,0,0,0,9196.555664,5433.884277,2150.0979,0,0,0,0,0,0,0,0,1084.822144,0,542.4110718,0,0,0,0,0,1109.255127,0,0
90073,90072,2,9019.265625,8015.681641,0,normal,,l1normal,tracer_1,0,537.4368896,0,0,11352.75977,970.2400513,1403.043213,0,0,5474.246582,1141.458862,913.1671143,0,0,0,11314.71094,3158.036133,1816.822021,0,0,0,4023.642578,1269.873047,803.7772827,0,0,4090.227539,0,5341.076172,0,0,1697.920044,0,0,879.8745728,7414.726563,3586.083252,4347.055664,1217.556152,1341.214233,1112.922363,0,0,0,0,0,1246.092651,0,0,0,0,627.8023682,0,513.6564941,0,0,0
90074,90073,2,9069.265625,8015.681641,0,normal,,l1normal,tracer_1,0,0,0,0,9482.646484,1990.683228,0,0,0,3994.817139,1013.275696,0,0,0,0,12127.92383,2416.617676,1035.693359,0,591.8247681,0,3815.476074,1206.067139,793.5831909,0,0,4532.839355,0,3878.245605,1605.100464,0,1663.38623,0,842.9019165,0,8832.536133,4290.729492,2291.079102,883.2536011,0,865.319519,475.2532043,0,0,0,479.7367249,1116.396729,0,551.4730835,0,0,0,0,0,0,0,0
90075,90074,2,9119.265625,8015.681641,0,normal,,l1normal,tracer_1,0,0,0,0,7351.601074,1473.489014,0,0,0,3997.961182,1431.238403,0,0,0,0,14190.91406,1943.526733,559.8201904,734.1038208,0,0,3052.604492,739.3851929,876.699585,0,0,3522.642334,0,3802.552246,0,0,728.8225098,0,0,0,12891.70898,4367.653809,4024.36792,1489.333008,1109.077759,1293.924072,0,0,0,0,0,1752.89917,0,0,0,0,776.3544312,0,0,0,0,0
90076,90075,2,9169.265625,8015.681641,0,normal,,l1normal,tracer_1,0,0,0,0,6106.726563,1616.039063,0,0,0,2840.42627,1011.450378,539.9472046,501.9227295,0,0,13377.00098,3787.235107,832.7354126,0,0,0,3973.554932,0,695.8474121,0,0,0,328.5714417,3817.654785,722.4645386,0,1231.992188,0,0,0,12882.68359,4167.479492,4254.936035,1532.385254,0,735.0504761,0,1077.154053,0,0,0,1482.953491,0,0,0,0,0,0,0,0,0,0
90077,90076,2,9219.265625,8015.681641,0,normal,,l1normal,tracer_1,1340.180054,417.8651428,0,0,6448.675781,1219.714478,0,0,0,2853.529541,967.489563,0,0,0,0,10826.84863,1908.627319,1174.539917,639.9736328,0,0,3689.259766,959.9604492,440.4524536,0,0,1961.331055,0,4208.768066,1095.484253,0,1690.283325,0,0,579.7408447,9072.567383,4201.23877,3930.191162,400.7408752,700.2064819,436.6878967,0,0,0,0,685.1482544,1566.053223,0,0,0,0,0,0,402.8069458,0,0,0
90078,90077,2,9269.265625,8015.681641,0,normal,,l1normal,tracer_1,0,232.3899841,0,0,4280.587891,1062.607666,305.1227417,0,0,3187.822998,585.4099121,643.9508667,186.2667847,0,0,7063.945801,1905.243164,766.3547974,0,0,0,2446.303711,823.1217651,390.2732544,0,0,1263.066162,0,2644.988281,298.0268555,0,622.663269,219.9721985,289.1570129,0,11248.74023,3327.966553,2969.624756,2166.016602,627.9851685,450.5882263,0,243.2771759,0,0,0,296.2528992,0,0,285.1641541,0,0,0,0,0,0,0
90191,90190,2,8569.265625,7965.681641,0,normal,,l1normal,tracer_1,0,0,0,0,8271.189453,0,0,0,0,2997.131836,881.2462158,474.1730957,0,0,0,11075.96777,3784.438232,997.5528564,0,0,0,5408.257324,1896.692383,1078.072754,0,0,0,0,5784.01709,1082.546143,0,2478.225342,0,0,0,11706.70703,4688.050781,3524.984863,809.6729126,1036.649536,760.4663086,0,0,0,0,545.7463989,939.3995361,0,0,532.326416,474.1730957,0,0,0,0,0,0
90192,90191,2,8619.265625,7965.681641,0,normal,,l1normal,tracer_1,736.0254517,0,0,0,5664.847656,0,0,0,0,8820.607422,0,0,0,0,0,23086.19531,4255.102539,3188.093506,0,0,0,10262.68652,1933.549561,1370.944824,0,0,0,782.4732666,6589.588867,2399.153564,0,1280.410767,0,0,0,20583.57422,5852.382813,8109.268066,2502.621094,2286.001221,944.1412964,0,0,0,0,0,866.5406494,1060.542236,0,685.4724121,0,0,737.2062378,0,0,0,0
90193,90192,2,8669.265625,7965.681641,0,normal,,l1normal,tracer_1,0,0,0,0,5819.157227,1136.252441,639.8314819,0,0,5532.335938,1092.126221,595.7052002,0,0,0,21770.81836,4953.178223,2487.620605,0,0,0,12096.125,2824.08374,1036.968262,0,0,7005.051758,0,8047.535645,2206.31543,0,2603.452393,689.4735718,1092.126221,0,24567.32227,7749.683105,5267.578125,3485.978516,1456.168213,0,0,689.4735718,0,0,0,893.5578003,580.550415,0,0,0,794.2735596,0,0,0,0,0
90194,90193,2,8719.265625,7965.681641,0,normal,,l1normal,tracer_1,807.2712402,0,0,0,9644.001953,893.9978638,0,0,0,4592.914063,0,0,0,0,0,18539.2793,4201.790039,3643.04126,0,0,0,6045.660156,1720.945801,0,592.2735596,0,3156.929932,0,5939.498047,1558.908691,0,1318.646851,0,0,0,20701.63672,6576.47168,6732.921387,2234.994629,1447.159058,0,0,0,0,933.1102295,687.2608643,226.6444397,120.0816345,0,0,0,0,0,0,759.8981323,0,0
90195,90194,2,8769.265625,7965.681641,0,normal,,l1normal,tracer_1,1304.112549,0,0,0,4235.812012,725.2636719,398.3842468,0,0,3418.61377,820.6034546,0,0,0,0,13071.77051,3370.943848,575.4439087,0,0,0,4637.601563,1038.523071,493.7240906,0,0,0,0,5761.249512,589.0639038,0,643.5438232,636.7338257,0,0,12159.23242,4164.307129,2972.55957,1436.907349,679.3736572,0,364.3343201,0,0,0,0,517.559021,0,0,0,0,0,0,384.7642822,0,0,0
90196,90195,2,8819.265625,7965.681641,0,normal,,l1normal,tracer_1,0,923.9494629,0,0,5856.770508,530.6982422,0,0,0,3210.915283,546.4679565,885.7697754,0,0,0,10613.96484,2775.666504,0,0,461.9747314,0,4310.491699,469.6106873,0,0,0,2916.931396,472.7115173,4936.63916,954.4932861,0,0,0,404.7051392,0,13866.87793,4257.040039,3699.615967,1508.099365,1416.468018,561.2420654,512.0042725,0,0,0,0,710.1430054,477.2466431,0,0,0,0,0,0,423.7950134,0,0
90197,90196,2,8869.265625,7965.681641,0,normal,,l1normal,tracer_1,0,0,0,0,12676.65234,1548.481079,0,0,0,5923.554688,1401.006714,0,0,0,0,19988.92383,2476.34082,3133.830566,1321.124756,0,0,4823.641113,1198.22937,1198.22937,0,0,3963.374023,0,7631.799316,694.3585815,0,1216.663696,0,0,0,14378.75293,5862.106934,4842.075684,2371.879639,970.8730469,145.0606537,0,0,0,0,0,755.8062134,0,0,1369.224854,0,0,663.6347046,0,0,0,0
90198,90197,2,8919.265625,7965.681641,0,normal,,l1normal,tracer_1,0,0,0,0,12184.82617,1836.365601,0,0,0,6214.837402,1020.384766,0,0,0,0,21237.02734,4918.579102,3507.098145,0,0,0,6970.987793,842.567749,1836.365601,0,0,4702.536133,2974.192139,5869.168457,2808.559082,0,1267.452271,1029.805054,0,0,16757.73633,5257.046387,4911.37793,1749.948364,1289.056641,1857.969849,0,1195.437988,0,0,0,1469.092407,813.7620239,0,0,907.3806152,1123.423706,0,0,0,0,0
90199,90198,2,8969.265625,7965.681641,0,normal,,l1normal,tracer_1,0,0,0,0,9809.808594,1397.327515,0,0,0,4089.321533,1494.284912,1174.895752,0,0,0,18518.86719,4249.016113,1790.860474,0,0,0,3393.509521,598.8546143,1260.446411,0,0,3690.085205,1636.869263,7197.662109,718.6255493,0,690.1086426,0,0,0,12148.19336,3980.95752,951.1917725,1026.60791,2577.926514,197.6919861,0,0,0,0,0,1328.886963,0,872.6167603,0,0,0,0,0,0,0,0
